count,date,close,ma200,deviation,average,sigma
2310,2020-02-10,1.0949305295944214,1.1149341696500779,0.9820584563643479,0.9897416184590696,0.04075409518663948
2311,2020-02-11,1.0913456678390503,1.1147811144590378,0.9789775353062382,0.989736521828789,0.04074511872405459
2312,2020-02-12,1.091941475868225,1.1146125996112823,0.9796600866068051,0.9897317530473303,0.04073606557578698
2313,2020-02-13,1.0875948667526245,1.1144170886278153,0.9759316129042699,0.9897252250718606,0.04072753506830188
2314,2020-02-14,1.0845986604690552,1.114201831817627,0.9734310512662868,0.9897175209707703,0.04071944639660854
2315,2020-02-17,1.0841753482818604,1.113992331624031,0.9732341215502786,0.9897097310844658,0.04071139974808365
2316,2020-02-18,1.0840108394622803,1.1137598580121995,0.9732895575864853,0.9897019747436541,0.04070334704767184
2317,2020-02-19,1.079540491104126,1.1135050964355468,0.9694975753230539,0.9896924353671572,0.04069610396066343
2318,2020-02-20,1.081009864807129,1.1132676327228546,0.9710242470295944,0.9896836254623257,0.04068852028070005
2319,2020-02-21,1.078799843788147,1.1130130630731583,0.9692607208126159,0.9896739920167364,0.0406813398289508
2320,2020-02-24,1.0839051008224487,1.112814611196518,0.9740212699553026,0.989666612138348,0.040673167963236445
2321,2020-02-25,1.0849199295043945,1.1126169377565385,0.9751064294347418,0.9896597506007875,0.04066481098562877
2322,2020-02-26,1.0881996154785156,1.1124284464120864,0.9782198747148942,0.9896543620582129,0.04065599042311304
2323,2020-02-27,1.0885894298553467,1.1122592175006867,0.9787191804995535,0.9896492136676485,0.040647110885739926
2324,2020-02-28,1.0997228622436523,1.1121810847520828,0.9887983866303504,0.9896488132784546,0.040637549923700146
2325,2020-03-02,1.1051311492919922,1.1121383160352707,0.993699374760993,0.9896507185284465,0.04062808645144178
2326,2020-03-03,1.1144047975540161,1.112135209441185,1.0020407483672527,0.9896565436482578,0.04061942276974112
2327,2020-03-04,1.118067979812622,1.1121329581737518,1.0053366115941895,0.9896639121012403,0.040611299451308404
2328,2020-03-05,1.113908290863037,1.1120944780111313,1.0016309880929808,0.9896695330857362,0.04060258865920204
2329,2020-03-06,1.1223849058151245,1.112105981707573,1.0092427558853418,0.9896787223922149,0.040595270772660605
2330,2020-03-09,1.1386020183563232,1.1122122120857239,1.0237273120937151,0.9896947001443038,0.0405924431286579
2331,2020-03-10,1.1397960186004639,1.1123182880878448,1.0247031185290096,0.9897111206032084,0.040590000734587225
2332,2020-03-11,1.1316505670547485,1.1123756176233293,1.0173277345584053,0.9897240679140172,0.040584888123494645
2333,2020-03-12,1.1261515617370605,1.1124108427762984,1.012352197976126,0.9897346715363515,0.040578333125545415
2334,2020-03-13,1.1184931993484497,1.112404142022133,1.005473781601755,0.98974204348486,0.04057025820806474
2335,2020-03-16,1.115536093711853,1.1123707801103593,1.0028455562282745,0.9897481780882043,0.04056175075595814
2336,2020-03-17,1.1163206100463867,1.1123341530561448,1.0035838663941847,0.9897546524393066,0.040553363229825334
2337,2020-03-18,1.101552128791809,1.112225639820099,0.9904034661257978,0.9897549559068868,0.0405438805992443
2338,2020-03-19,1.0961546897888184,1.1121041721105576,0.9856582838894757,0.9897530406792024,0.040534498930725055
2339,2020-03-20,1.0657345056533813,1.1118292224407196,0.9585415494961089,0.9897384558702382,0.040530640584195865
2340,2020-03-23,1.0694386959075928,1.1115896362066269,0.9620804846266137,0.9897255376211752,0.040525580541462033
2341,2020-03-24,1.0764610767364502,1.1113892793655396,0.9685724855569698,0.9897156622467289,0.04051869631503347
2342,2020-03-25,1.080263614654541,1.1112063139677049,0.9721539565387467,0.9897074673303928,0.040511016956034755
2343,2020-03-26,1.0889569520950317,1.1110733562707902,0.980094559867775,0.989702983698181,0.040502100157862854
2344,2020-03-27,1.1048258543014526,1.1110052073001861,0.9944380521728159,0.9897051911893111,0.04049278701599572
2345,2020-03-29,1.113908290863037,1.110969933271408,1.002644857888257,0.9897112208569249,0.04048431460576082
